d u y u w a n t D I s	du yu want DIs	do you want this
W A t I z D & t	WAt Iz D&t	what is that
w e t 6 m I n I t	wet 6 mInIt	wait a minute
9 s O s A m T I N y u n o	9 sO sAmTIN yu no	i saw something you know
D & t s 6 t 3 t L	D&ts 6 t3tL	that's a turtle
l E t s s i I f w i k & n f 9 n d 6 d A k	lEts si If wi k&n f9nd 6 dAk	let's see if we can find a duck
D * z 6 f I S i	D*z 6 fISi	there's a fishie
s I t d Q n	sIt dQn	sit down
s I t	sIt	sit
D * z	D*z	there's
6 b 3 d	6 b3d	a bird
l U k & t D & t b 3 d	lUk &t D&t b3d	look at that bird
l U k & t D I s	lUk &t DIs	look at this
W A t s D & t & l I s	WAts D&t &lIs	what's that alice
I t s 6 p I g i	Its 6 pIgi	it's a piggy
I t s 6 p I g i	Its 6 pIgi	it's a piggy
y u n o W A t p I g i s E z	yu no WAt pIgi sEz	you know what piggy says
d o n t h I t I t	dont hIt It	don't hit it
f R g E t I t	fRgEt It	forget it
9 s i 6 b A n i	9 si 6 bAni	i see a bunny
9 s i 6 b A n i a n h (	9 si 6 bAni an h(	i see a bunny on here
b A n i	bAni	bunny
b A n i % b l a k i D R w A n	bAni % blak iDR wAn	bunny or block either one
W A t s D & t	WAts D&t	what's that
W A t I z I t	WAt Iz It	what is it
l U k & t I t	lUk &t It	look at it
I z I t 6 k I t i	Iz It 6 kIti	is it a kitty
I z I t 6 k I t i	Iz It 6 kIti	is it a kitty
W A t I z 6 k I t i	WAt Iz 6 kIti	what is a kitty
o k e	oke	okay
n o	no	no
s I t d Q n & n d y u	sIt dQn &nd yu	sit down and you
w i l p l e 6 g e m w I T D i z o k e	wil ple 6 gem wIT Diz oke	we'll play a game with these okay
9 l p U t s A m T I N b I h 9 n d	9l pUt sAmTIN bIh9nd	i'll put something behind
s I t d Q n	sIt dQn	sit down
d Q n	dQn	down
w e t h Q d I d y u g E t s o k r e z i	wet hQ dId yu gEt so krezi	wait how did you get so crazy
s I t d Q n	sIt dQn	sit down
& l I s l U k	&lIs lUk	alice look
s I t d Q n	sIt dQn	sit down
p i k 6 b u	pik6bu	peekaboo
& l I s W * z D 6 d O g i	&lIs W*z D6 dOgi	alice where's the doggie
p i k 6 b u	pik6bu	peekaboo
D e f E l d Q n b I k A z y u n a k t D E m d Q n	De fEl dQn bIkAz yu nakt DEm dQn	they fell down because you knocked them down
s I t d Q n	sIt dQn	sit down
s I t	sIt	sit
s I t	sIt	sit
O l g O n	Ol gOn	all gone
O l g O n	Ol gOn	all gone
W A t d u y u w a n t	WAt du yu want	what do you want
& l I s l U k d Q n D *	&lIs lUk dQn D*	alice look down there
t E l m i W A t y u w a n t	tEl mi WAt yu want	tell me what you want
y ) g 6 n 6 f l 9	y) g6n6 fl9	you're gonna fly
w E l k l 9 m A p	wEl kl9m Ap	well climb up
h ( 9 l m u v D i z o v R	h( 9l muv Diz ovR	here i'll move these over
k l 9 m A p	kl9m Ap	climb up
D & t s g U d	D&ts gUd	that's good
D & t s g U d	D&ts gUd	that's good
D * S i I z	D* Si Iz	there she is
a n m a m i z	an mamiz	on mommy's
l & p	l&p	lap
n o y ) n a t l i v I N	no y) nat livIN	no you're not leaving
y u v g a t t u s t e k l o z	yuv gat tu ste kloz	you've got to stay close
W 9 d o n t w i k O l d & d i	W9 dont wi kOl d&di	why don't we call daddy
l E t s k O l h I m r 9 t n Q	lEts kOl hIm r9t nQ	let's call him right now
W A t	WAt	what
o k e	oke	okay
h E l o l E t s t O k t u d & d i	hElo lEts tOk tu d&di	hello let's talk to daddy
y E s & l I s I z h (	yEs &lIs Iz h(	yes alice is here
t E l d & d i W A t y ) d u I N	tEl d&di WAt y) duIN	tell daddy what you're doing
w e t 6 s E k ~ d	wet 6 sEk~d	wait a second
9 l p U t E v r i T I N a n h ( s o y u w o n t h & v t u g E t d Q n f % E n i T I N	9l pUt EvriTIN an h( so yu wont h&v tu gEt dQn f% EniTIN	i'll put everything on here so you won't have to get down for anything
W A t	WAt	what
h (	h(	here
y u w a n t D 6 d O g h Q s	yu want D6 dOghQs	you want the doghouse
l U k	lUk	look
W A t s I n D *	WAts In D*	what's in there
w E l 9 d o n t n o	wEl 9 dont no	well i don't know
y u l U k	yu lUk	you look
d o n t T r o I t d Q n	dont Tro It dQn	don't throw it down
l U k & l I s	lUk &lIs	look alice
l U k	lUk	look
p r I t E n d	prItEnd	pretend
W A t s I n D *	WAts In D*	what's in there
9 d o n t n o	9 dont no	i don't know
y u f 9 n d Q t	yu f9nd Qt	you find out
I t s s o g U d t u i t	Its so gUd tu it	it's so good to eat
i t I t & n d g o	it It &nd go	eat it and go
o k e W A t E l s I z I n D *	oke WAt Els Iz In D*	okay what else is in there
S u z	Suz	shoes
y & S u z	y& Suz	yeah shoes
k & n y u s e S u z	k&n yu se Suz	can you say shoes
W A t s D & t	WAts D&t	what's that
W A t s D & t	WAts D&t	what's that
& l I s W A t s D & t	&lIs WAts D&t	alice what's that
y ) g 6 n 6 f O l a n y ) h E d	y) g6n6 fOl an y) hEd	you're gonna fall on your head
b e b i	bebi	baby
b e b i	bebi	baby
W A t s I n h (	WAts In h(	what's in here
W A t W A t W A t	WAt WAt WAt	what what what
& l I s S u	&lIs Su	alice shoe
D * z s A m T I N E l s D o	D*z sAmTIN Els Do	there's something else though
9 d o n t n o I f y u s O I t	9 dont no If yu sO It	i don't know if you saw it
k A m h (	kAm h(	come here
W A t I z D & t	WAt Iz D&t	what is that
y ) s o k r e z i	y) so krezi	you're so crazy
g E t b & k I n h (	gEt b&k In h(	get back in here
W A t I z D & t	WAt Iz D&t	what is that
I z D I s 6 b O l	Iz DIs 6 bOl	is this a ball
y u w a n t m i t u l i v y u 6 l o n	yu want mi tu liv yu 6lon	you want me to leave you alone
& m 9 b i I N m i n t u y u	&m 9 biIN min tu yu	am i being mean to you
g E t D 6 d O g i	gEt D6 dOgi	get the doggie
y u g E t D 6 d O g i	yu gEt D6 dOgi	you get the doggie
& l I s	&lIs	alice
l U k & t D & t	lUk &t D&t	look at that
k A m h (	kAm h(	come here
D & t s W 9 w i h & d y u r I s t r e n d	D&ts W9 wi h&d yu rIstrend	that's why we had you restrained
9 n u D * w A z 6 r i z ~	9 nu D* wAz 6 riz~	i knew there was a reason
k A m h (	kAm h(	come here
W A t s D & t	WAts D&t	what's that
W A t s D & t 6 d O g i	WAts D&t 6 dOgi	what's that a doggie
W A t s D & t	WAts D&t	what's that
l U k	lUk	look
W A t I z I t	WAt Iz It	what is it
W A t s D & t	WAts D&t	what's that
l U k	lUk	look
W A t I z I t	WAt Iz It	what is it
W A t I z D & t	WAt Iz D&t	what is that
W A t s D & t	WAts D&t	what's that
I z D & t 6 d A k	Iz D&t 6 dAk	is that a duck
y &	y&	yeah
W A t s D & t	WAts D&t	what's that
9 m g 6 n 6 s e	9m g6n6 se	i'm gonna say
W A t s D & t	WAts D&t	what's that
d O g i	dOgi	doggie
W A t d A z D & t d O g i s e	WAt dAz D&t dOgi se	what does that doggie say
f R g E t I t	fRgEt It	forget it
W A t s D & t	WAts D&t	what's that
b 6 l u n	b6lun	balloon
b 6 l u n	b6lun	balloon
b 6 l u n	b6lun	balloon
s m E l D & t	smEl D&t	smell that
n A T I N	nATIN	nothing
p i k 6 b u	pik6bu	peekaboo
l U k	lUk	look
W * z D 6 b 7	W*z D6 b7	where's the boy
d o n t p U l I t O f	dont pUl It Of	don't pull it off
p i k 6 b u	pik6bu	peekaboo
y u l 9 k D & t	yu l9k D&t	you like that
o k e	oke	okay
h u z D & t	huz D&t	who's that
w a n 6 l U k & t D 6 b U k b e b i	wan6 lUk &t D6 bUk bebi	wanna look at the book baby
y u S o m i D 6 b U k W A t d u y u s i	yu So mi D6 bUk WAt du yu si	you show me the book what do you see
6 b A g y E s	6 bAg yEs	a bug yes
9 s i 6 b A g	9 si 6 bAg	i see a bug
W A t E l s d u y u s i	WAt Els du yu si	what else do you see
6 b l a k y & 6 b A g I z a n 6 b l a k	6 blak y& 6 bAg Iz an 6 blak	a block yeah a bug is on a block
b l a k	blak	block
W A t I z D & t	WAt Iz D&t	what is that
I t I z 6 k I t i	It Iz 6 kIti	it is a kitty
& n d W A t s D & t	&nd WAts D&t	and what's that
k w & k	kw&k	quack
n o D & t s n a t 6 k I t i	no D&ts nat 6 kIti	no that's not a kitty
k w & k k w & k W A t I z I t	kw&k kw&k WAt Iz It	quack quack what is it
I t s 6 d A k	Its 6 dAk	it's a duck
I t s 6 d A k	Its 6 dAk	it's a duck
l E t s l U k & t s 6 m m % 6 v D I s b U k	lEts lUk &t s6m m% 6v DIs bUk	let's look at some more of this book
9 T I N k I t s 6 p r I t i w A n	9 TINk Its 6 prIti wAn	i think it's a pretty one
W A t s D I s	WAts DIs	what's this
d O g i	dOgi	doggie
d u D e	du De	do they
W A t d u D e h & v I n D * m Q D z	WAt du De h&v In D* mQDz	what do they have in their mouths
s i D & t r 9 t D *	si D&t r9t D*	see that right there
W A t I z D & t I n D * m Q T	WAt Iz D&t In D* mQT	what is that in their mouth
6 b 7	6 b7	a boy
W A t s I n h I z h & n d	WAts In hIz h&nd	what's in his hand
I t s n a t y ) z	Its nat y)z	it's not yours
I z I t y ) z	Iz It y)z	is it yours
y u w a n t t u m e k I t	yu want tu mek It	you want to make it
w a n 6 t e k I t	wan6 tek It	wanna take it
I t s 6 h & t	Its 6 h&t	it's a hat
f % h I z h *	f% hIz h*	for his hair
I t s 6 h & t	Its 6 h&t	it's a hat
S u z	Suz	shoes
S u z	Suz	shoes
S u z l 9 k & l I s h & z	Suz l9k &lIs h&z	shoes like alice has
S u z	Suz	shoes
9 w a n t D I s	9 want DIs	i want this
h ( z h I z S u z & n d D E n h I z	h(z hIz Suz &nd DEn hIz	here's his shoes and then his
W A t	WAt	what
s a k s	saks	socks
s a k	sak	sock
& n d l U k & t W A t D 6 k I t i z p l e I N w I T	&nd lUk &t WAt D6 kItiz pleIN wIT	and look at what the kitty's playing with
I z D & t y ) k I t i	Iz D&t y) kIti	is that your kitty
m a m i	mami	mommy
m a m i z h (	mamiz h(	mommy's here
y u l 9 k m a m i z p r I t i y &	yu l9k mamiz prIti y&	you like mommy's pretty yeah
W A t s D & t	WAts D&t	what's that
b A t R f l 9	bAtRfl9	butterfly
b A g	bAg	bug
b A g	bAg	bug
& n d W A t s D & t	&nd WAts D&t	and what's that
f % G u s	f% Gus	for juice
W A t s D I s	WAts DIs	what's this
y u n o D & t w 3 d	yu no D&t w3d	you know that word
W A t I z D & t	WAt Iz D&t	what is that
s I t	sIt	sit
I n W A t	In WAt	in what
I n 6 c *	In 6 c*	in a chair
y u s E d c * b I f %	yu sEd c* bIf%	you said chair before
c *	c*	chair
c *	c*	chair
v * i g U d	v*i gUd	very good
c *	c*	chair
b 6 l u n	b6lun	balloon
l a t s 6 v b 6 l u n z	lats 6v b6lunz	lots of balloons
& n d W A t s D I s r 9 t h (	&nd WAts DIs r9t h(	and what's this right here
k A m h (	kAm h(	come here
W A t d A z D I s s e	WAt dAz DIs se	what does this say
I t s 6 c I k	Its 6 cIk	it's a chick
o k e I t s 6 c I k	oke Its 6 cIk	okay it's a chick
f l Q R z	flQRz	flowers
y u w a n t t u s m E l D E m	yu want tu smEl DEm	you want to smell them
d u D e s m E l	du De smEl	do they smell
# D o z f % m a m i	# Doz f% mami	are those for mommy
9 s i d # l I N	9 si d#lIN	i see darling
d I d y u k Q n t O l 6 v D E m	dId yu kQnt Ol 6v DEm	did you count all of them
D & t s 6 k I t i	D&ts 6 kIti	that's a kitty
w a n 6 l U k & t 6 n A D R b U k	wan6 lUk &t 6nADR bUk	wanna look at another book
D I s I z 6 t A c I N b U k	DIs Iz 6 tAcIN bUk	this is a touching book
6 b 7	6 b7	a boy
I t s 6 b A n i	Its 6 bAni	it's a bunny
b A n i	bAni	bunny
f i l b A n i	fil bAni	feel bunny
l U k	lUk	look
D * z & l I s	D*z &lIs	there's alice
p i k 6 b u	pik6bu	peekaboo
W A t s I n D 6 h Q s	WAts In D6 hQs	what's in the house
y u m i n b O l	yu min bOl	you mean ball
b O l	bOl	ball
h i d I d h & v 6 b O l b 6 t I t w A z a n h I z b & k	hi dId h&v 6 bOl b6t It wAz an hIz b&k	he did have a ball but it was on his back
& n d D * z 6 b 7 w I T h I z	&nd D*z 6 b7 wIT hIz	and there's a boy with his
w a n t s A m T I N E l s	want sAmTIN Els	want something else
9 w a n t t u g I v y u 6 k I s & l I s	9 want tu gIv yu 6 kIs &lIs	i want to give you a kiss alice
W A t 6 b Q t D I s	WAt 6bQt DIs	what about this
y u w a n t t u s i D & t	yu want tu si D&t	you want to see that
y u w a n t h I m t u b 9 t	yu want hIm tu b9t	you want him to bite
D & t s W * D & t w 3 d k e m f r 6 m	D&ts W* D&t w3d kem fr6m	that's where that word came from
I f p A p i b 9 t s p A p i g E t s s p & N k t	If pApi b9ts pApi gEts sp&Nkt	if puppy bites puppy gets spanked
9 n o W A t w i k & n d u	9 no WAt wi k&n du	i know what we can do
n o	no	no
o k e	oke	okay
w a n t	want	want
y u k & n o p ~ I t I f y u w a n t	yu k&n op~ It If yu want	you can open it if you want
y u w a n t m i t u t e k m 9 h & n d Q t	yu want mi tu tek m9 h&nd Qt	you want me to take my hand out
9 l t e k m 9 h & n d Q t	9l tek m9 h&nd Qt	i'll take my hand out
y u k & n o p ~ & n d k l o z I t I f y u w I S	yu k&n op~ &nd kloz It If yu wIS	you can open and close it if you wish
I t k & n t m u v	It k&nt muv	it can't move
m a m i d A z ~ t h & v h 3 h & n d I n D *	mami dAz~t h&v h3 h&nd In D*	mommy doesn't have her hand in there
p o k	pok	poke
I t w o n t b 9 t y u	It wont b9t yu	it won't bite you
m a m i d A z ~ t h & v h 3 h & n d I n I t	mami dAz~t h&v h3 h&nd In It	mommy doesn't have her hand in it
y u k & n s p & N k I t I f I t b 9 t s y u	yu k&n sp&Nk It If It b9ts yu	you can spank it if it bites you
w a n 6 k l o z I t	wan6 kloz It	wanna close it
o k e	oke	okay
w A z y ) f I N g R I n D *	wAz y) fINgR In D*	was your finger in there
o k e	oke	okay
I t s n 9 s I z ~ t I t	Its n9s Iz~t It	it's nice isn't it
y u k l o z d I t s t A N I n D 6 d %	yu klozd Its tAN In D6 d%	you closed its tongue in the door
W * z y ) t A N	W*z y) tAN	where's your tongue
l E t m i s i	lEt mi si	let me see
D & t s r 9 t	D&ts r9t	that's right
l U k	lUk	look
y &	y&	yeah
W * z I t s n o z	W*z Its noz	where's its nose
D * z I t s t A N	D*z Its tAN	there's its tongue
y u k & n k l o z I t	yu k&n kloz It	you can close it
k l o z I t d Q n	kloz It dQn	close it down
w E l w i h & v	wEl wi h&v	well we have
o p ~ I t 6 l I t L b I t	op~ It 6 lItL bIt	open it a little bit
W A t	WAt	what
9 s i y u	9 si yu	i see you
w e t l E t s d o n t k l o z D 6 t A N k M p l i t l i Q t	wet lEts dont kloz D6 tAN kMplitli Qt	wait let's don't close the tongue completely out
k 9 n d 6 v l u s	k9nd 6v lus	kind of loose
d u y u w a n 6 p U t y ) h & n d I n D *	du yu wan6 pUt y) h&nd In D*	do you wanna put your hand in there
l U k & t D & t & l I s	lUk &t D&t &lIs	look at that alice
l U k & t W A t y u k & n d u	lUk &t WAt yu k&n du	look at what you can do
y &	y&	yeah
l U k I n D *	lUk In D*	look in there
& n d s i y u m e k h I m m u v W E n y u d u D & t	&nd si yu mek hIm muv WEn yu du D&t	and see you make him move when you do that
I z ~ t D & t I n t r 6 s t I N	Iz~t D&t Intr6stIN	isn't that interesting
y u w a n t h I m t u b 9 t	yu want hIm tu b9t	you want him to bite
k & n y u m e k h I m b 9 t	k&n yu mek hIm b9t	can you make him bite
h (	h(	here
m e k h I m b 9 t m a m i	mek hIm b9t mami	make him bite mommy
y u s t I k y ) h & n d I n D *	yu stIk y) h&nd In D*	you stick your hand in there
y u T I N k h i l b 9 t m a m i	yu TINk hil b9t mami	you think he'll bite mommy
b 9 t	b9t	bite
b 9 t	b9t	bite
w e t	wet	wait
d o n t p U l I t	dont pUl It	don't pull it
l E t s p U l I t d Q n l 9 k D & t	lEts pUl It dQn l9k D&t	let's pull it down like that
o k e	oke	okay
n o	no	no
b 9 t	b9t	bite
h I z p ) t A N	hIz p) tAN	his poor tongue
l E t s s t A f h I z t A N I n D *	lEts stAf hIz tAN In D*	let's stuff his tongue in there
o k e	oke	okay
D *	D*	there
g U d g 3 l	gUd g3l	good girl
y ) v * i k * f L	y) v*i k*fL	you're very careful
w E l D I s k 9 n d 6 v b 9 t s t u d A z ~ t I t	wEl DIs k9nd 6v b9ts tu dAz~t It	well this kind of bites too doesn't it
s i D I s b 9 t s d Q n	si DIs b9ts dQn	see this bites down
c O m p	cOmp	chomp
n A T I N Q t D * z	nATIN Qt D*z	nothing out there's
I n t r 6 s t I N	Intr6stIN	interesting
l U k	lUk	look
h E l o & l I s	hElo &lIs	hello alice
m 9 n e m I z	m9 nem Iz	my name is
W A t I z h I z n e m	WAt Iz hIz nem	what is his name
d & p R d & n	d&pR d&n	dapper dan
d & p R	d&pR	dapper
p U t y ) s 6 s p E n d R a n	pUt y) s6spEndR an	put your suspenders on
b A t ~	bAt~	button
b A t ~	bAt~	button
b A t ~	bAt~	button
n Q	nQ	now
w i l G A s t p U t h I m o v R D * f % 6 m I n I t o k e	wil GAst pUt hIm ovR D* f% 6 mInIt oke	we'll just put him over there for a minute okay
m e b i d & p R d & n w a n t s t u g o I n D * W A t d u y u T I N k	mebi d&pR d&n wants tu go In D* WAt du yu TINk	maybe dapper dan wants to go in there what do you think
S U d 9 p U t d & p R d & n I n D * w I T D 6 l 9 ~	SUd 9 pUt d&pR d&n In D* wIT D6 l9~	should i put dapper dan in there with the lion
I n w I T D 6 d r & g ~	In wIT D6 dr&g~	in with the dragon
l E t s s i I f D e w a n t t u p l e	lEts si If De want tu ple	let's see if they want to play
h 9 d & p R d & n	h9 d&pR d&n	hi dapper dan
h E l o d r & g ~	hElo dr&g~	hello dragon
y u w a n 6 k I s	yu wan6 kIs	you wanna kiss
l U k m 9 t i T	lUk m9 tiT	look my teeth
l U k m 9 t A N 9 g I v y u 6 k I s	lUk m9 tAN 9 gIv yu 6 kIs	look my tongue i give you a kiss
o k e	oke	okay
o k e	oke	okay
9 w o n t m e k h I m k A m Q t T r u D 6 b # z	9 wont mek hIm kAm Qt Tru D6 b#z	i won't make him come out through the bars
9 m s % i	9m s%i	i'm sorry
h E l o 9 m f r E n d l i	hElo 9m frEndli	hello i'm friendly
9 m n 9 s	9m n9s	i'm nice
W * z m 9 t A N	W*z m9 tAN	where's my tongue
W * z m 9 & p L	W*z m9 &pL	where's my apple
h i z 6 m Q s	hiz 6 mQs	he's a mouse
h i z i t I N p # t 6 v D 6	hiz itIN p#t 6v D6	he's eating part of the
w e t 6 m I n I t	wet 6 mInIt	wait a minute
s I t d Q n	sIt dQn	sit down
p I k s A m T I N	pIk sAmTIN	pick something
W A t d u y u w a n t	WAt du yu want	what do you want
b l a k s & n d b U k s	blaks &nd bUks	blocks and books
w a n t D 6 A D R b l a k s	want D6 ADR blaks	want the other blocks
l U k	lUk	look
W A t s D & t	WAts D&t	what's that
W A t s D & t s e	WAts D&t se	what's that say
l 9 k	l9k	like
G A s t l 9 k y ) r E d S u z	GAst l9k y) rEd Suz	just like your red shoes
D 6 t E l 6 f o n	D6 tEl6fon	the telephone
I t s d & d i	Its d&di	it's daddy
t E l h I m W A t y u d u I N	tEl hIm WAt yu duIN	tell him what you doing
y u n i d s 6 m s p e s D *	yu nid s6m spes D*	you need some space there
o k e	oke	okay
n Q y u v g a t 6 g U d s p e s	nQ yuv gat 6 gUd spes	now you've got a good space
h E l o	hElo	hello
h u z D I s	huz DIs	who's this
h 9 # y u d & d & % # y u t O k I N t u d & d &	h9 # yu d&d& % # yu tOkIN tu d&d&	hi are you dada or are you talking to dada
n o	no	no
I z I t m a m i	Iz It mami	is it mommy
o k e	oke	okay
9 l t O k a n m 9 t E l 6 f o n	9l tOk an m9 tEl6fon	i'll talk on my telephone
h E l o & l I s	hElo &lIs	hello alice
d u y u w a n t t u g o s w I m I N W E n w i g E t h o m	du yu want tu go swImIN WEn wi gEt hom	do you want to go swimming when we get home
n o	no	no
y u d u t u	yu du tu	you do too
b 9	b9	bye
s i h u z a n D 6 t E l 6 f o n	si huz an D6 tEl6fon	see who's on the telephone
h E l o	hElo	hello
W A t 6 b Q t d & d &	WAt 6bQt d&d&	what about dada
d & d & w a n t s t u p l e w I T D 6 b l a k s	d&d& wants tu ple wIT D6 blaks	dada wants to play with the blocks
d & d & b 9	d&d& b9	dada bye
d & d & I z b 9 y E s	d&d& Iz b9 yEs	dada is bye yes
h i z & t w 3 k	hiz &t w3k	he's at work
d & d & I z b 9 b 9	d&d& Iz b9 b9	dada is bye bye
b 9 d & d & f # 6 w e	b9 d&d& f# 6we	bye dada far away
g 6 n 6 i t D 6 f o n	g6n6 it D6 fon	gonna eat the phone
& l I s	&lIs	alice
l U k W A t 9 s O	lUk WAt 9 sO	look what i saw
& p L	&pL	apple
y &	y&	yeah
9 k 6 d ~ t b I l i v I t D I s I z 6 n u b U k I z ~ t I t	9 k6d~t bIliv It DIs Iz 6 nu bUk Iz~t It	i couldn't believe it this is a new book isn't it
y u n o D & t w A n	yu no D&t wAn	you know that one
c * y &	c* y&	chair yeah
h 9	h9	hi
s o p r I t i & n d s O f t	so prIti &nd sOft	so pretty and soft
y & h ( # D 6 f l Q R z	y& h( # D6 flQRz	yeah here are the flowers
k i	ki	key
y &	y&	yeah
& n d D *	&nd D*	and there
D * z % I n G	D*z %InG	there's orange
% I n G & n d D * # y ) S u z	%InG &nd D* # y) Suz	orange and there are your shoes
h 9	h9	hi
b U k	bUk	book
y u w a n 6 s i 6 n u b U k	yu wan6 si 6 nu bUk	you wanna see a new book
9 T I N k 9 n o D & t D I s w A n z	9 TINk 9 no D&t DIs wAnz	i think i know that this one's
n u	nu	new
w a n 6 l U k & t D I s b U k	wan6 lUk &t DIs bUk	wanna look at this book
o k e	oke	okay
W A t d u y u s i	WAt du yu si	what do you see
h e 9 s i 6 t E l 6 f o n 9 T I N k	he 9 si 6 tEl6fon 9 TINk	hey i see a telephone i think
y &	y&	yeah
s e m	sem	same
l U k W A t D & t b 7 h & z	lUk WAt D&t b7 h&z	look what that boy has
W A t s D & t r 9 t D *	WAts D&t r9t D*	what's that right there
d o n t k l a b R D 6 b 7	dont klabR D6 b7	don't clobber the boy
h 9	h9	hi
h 9	h9	hi
D & t s W A t l % ~ s E z a n D 6	D&ts WAt l%~ sEz an D6	that's what loren says on the
h 9	h9	hi
h u z D & t	huz D&t	who's that
I z h i s w i t	Iz hi swit	is he sweet
k I s I z a n y ) f e s	kIsIz an y) fes	kisses on your face
d u y u s i s A m T I N y u w a n t	du yu si sAmTIN yu want	do you see something you want
W A t	WAt	what
W A t d u y u w a n t	WAt du yu want	what do you want
D I s	DIs	this
D 6 b 7	D6 b7	the boy
D & t	D&t	that
b 9	b9	bye
i t I N	itIN	eating
9 k 6 d g o f % D & t	9 k6d go f% D&t	i could go for that
W A t	WAt	what
D 6 b l a k	D6 blak	the block
d I d D 6 b l a k g o	dId D6 blak go	did the block go
y &	y&	yeah
D * z D 6 b l a k	D*z D6 blak	there's the block
m a m i w I l g E t I t f % y u	mami wIl gEt It f% yu	mommy will get it for you
l E t s s i W A t E l s w i h & v I n D I s b U k	lEts si WAt Els wi h&v In DIs bUk	let's see what else we have in this book
9 s i t u T I N z y u n o I n D I s	9 si tu TINz yu no In DIs	i see two things you know in this
